Index,Date,Currency,Initial, Price (USD) ,GH Repo,ForkEvent,IssuesEvent,PullRequestEvent,WatchEvent,PushEvent, DJIA (USD) , LSE (USD) , Gold (USD) , Oil (USD) 
512,27/05/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,3,0,"24,753.09","7,730.28","1,309.00",67.36
513,28/05/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,3,0,1,0,"24,753.09","7,730.28","1,309.00",67.05
514,29/05/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,1,1,1,"24,361.45","7,632.64","1,304.10",66.73
515,30/05/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"24,667.78","7,689.57","1,306.50",68.21
516,31/05/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"24,415.84","7,678.20","1,304.70",67.04
517,01/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,635.21","7,701.77","1,299.30",65.81
518,02/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,2,0,"24,635.21","7,701.77","1,299.30",65.81
519,03/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"24,635.21","7,701.77","1,299.30",65.81
520,04/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"24,813.69","7,741.29","1,297.30",64.75
521,05/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,1,1,0,0,0,"24,799.98","7,686.80","1,302.20",65.52
522,06/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,0,0,"25,146.39","7,712.37","1,301.40",64.73
523,07/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"25,241.41","7,704.40","1,303.00",65.95
524,08/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"25,316.53","7,681.07","1,302.70",65.74
525,09/06/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"25,316.53","7,681.07","1,302.70",65.74
526,10/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"25,316.53","7,681.07","1,302.70",65.74
527,11/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"25,322.31","7,737.43","1,303.20",66.1
528,12/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,1,0,"25,320.73","7,703.81","1,299.40",66.36
529,13/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,2,0,"25,201.20","7,703.71","1,301.30",66.64
530,14/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,175.31","7,765.79","1,308.30",66.89
531,15/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,3,0,"25,090.48","7,633.91","1,278.50",65.06
532,16/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,2,0,"25,090.48","7,633.91","1,278.50",65.06
533,17/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"25,090.48","7,633.91","1,278.50",65.06
534,18/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"24,987.47","7,631.33","1,280.10",65.85
535,19/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,3,0,"24,700.21","7,603.85","1,278.60",65.07
536,20/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,657.80","7,627.40","1,274.50",66.22
537,21/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,2,0,"24,461.70","7,556.44","1,270.50",65.54
538,22/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,580.89","7,682.27","1,270.70",68.58
539,23/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,580.89","7,682.27","1,270.70",68.58
540,24/06/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,580.89","7,682.27","1,270.70",68.58
541,25/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,1,0,3,0,"24,252.80","7,509.84","1,268.90",68.08
542,26/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,2,0,0,0,"24,283.11","7,537.92","1,259.90",70.53
543,27/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,2,0,0,1,0,"24,117.59","7,621.69","1,256.10",72.76
544,28/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"24,216.05","7,615.63","1,251.00",73.45
545,29/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,1,1,0,"24,271.41","7,636.93","1,254.50",74.15
546,30/06/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,271.41","7,636.93","1,254.50",74.15
547,01/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,1,1,1,"24,271.41","7,636.93","1,254.50",74.15
548,02/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,307.18","7,547.85","1,241.70",73.94
549,03/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,174.82","7,593.29","1,253.50",74.14
550,04/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,356.74","7,573.09","1,258.80",74.13
551,05/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,1,0,"24,456.48","7,603.22","1,255.80",72.94
552,06/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,456.48","7,617.70","1,255.80",73.8
553,07/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,456.48","7,617.70","1,255.80",73.8
554,08/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"24,456.48","7,617.70","1,255.80",73.8
555,09/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"24,776.59","7,687.99","1,259.60",73.85
556,10/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,919.66","7,692.04","1,255.40",74.11
557,11/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,700.45","7,591.96","1,244.40",70.38
558,12/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,924.89","7,651.33","1,246.60",70.33
559,13/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,019.41","7,661.87","1,241.20",71.01
560,14/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"25,019.41","7,661.87","1,241.20",71.01
561,15/07/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,019.41","7,661.87","1,241.20",71.01
562,16/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,2,0,"25,064.36","7,600.45","1,239.70",68.06
563,17/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"25,119.89","7,626.33","1,227.30",68.08
564,18/07/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"25,199.29","7,676.28","1,227.90",68.76
565,19/07/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,1,0,"25,064.50","7,683.97","1,224.00",69.46
566,20/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"25,058.12","7,678.79","1,231.10",70.46
567,21/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,058.12","7,678.79","1,231.10",70.46
568,22/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,2,0,"25,058.12","7,678.79","1,231.10",70.46
569,23/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,044.29","7,655.79","1,234.40",67.89
570,24/07/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"25,241.94","7,709.05","1,234.60",68.52
571,25/07/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,1,0,0,2,0,"25,414.10","7,658.26","1,241.00",69.3
572,26/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,2,0,"25,527.07","7,663.17","1,235.30",69.61
573,27/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,0,0,0,0,"25,451.06","7,701.31","1,232.70",68.69
574,28/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,1,0,"25,451.06","7,701.31","1,232.70",68.69
575,29/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,451.06","7,701.31","1,232.70",68.69
576,30/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"25,306.83","7,700.85","1,231.50",70.13
577,31/07/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,2,0,"25,415.19","7,748.76","1,233.60",68.76
578,01/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,1,0,"25,333.82","7,652.91","1,227.60",67.66
579,02/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,326.16","7,575.93","1,210.60",68.96
580,03/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,462.58","7,659.10","1,223.20",68.49
581,04/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,1,1,0,0,0,"25,462.58","7,659.10","1,223.20",68.49
582,05/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,2,0,"25,462.58","7,659.10","1,223.20",68.49
583,06/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,502.18","7,663.78","1,208.60",69.01
584,07/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,0,0,"25,628.91","7,718.48","1,218.30",69.17
585,08/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,583.75","7,776.65","1,221.00",66.94
586,09/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,509.23","7,741.77","1,219.90",66.81
587,10/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,1,0,0,0,"25,313.14","7,667.01","1,219.00",67.63
588,11/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,313.14","7,667.01","1,219.00",67.63
589,12/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,313.14","7,667.01","1,219.00",67.63
590,13/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,187.70","7,642.45","1,198.90",67.2
591,14/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,299.92","7,611.64","1,193.00",67.04
592,15/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,162.41","7,497.87","1,185.00",65.01
593,16/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,11,0,0,"25,558.73","7,556.38","1,184.00",65.46
594,17/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"25,669.32","7,558.59","1,184.20",65.91
595,18/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,669.32","7,558.59","1,184.20",65.91
596,19/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,1,0,"25,669.32","7,558.59","1,184.20",65.91
597,20/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,758.69","7,591.26","1,194.60",66.43
598,21/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"25,822.29","7,565.70","1,200.00",67.35
599,22/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"25,733.60","7,574.24","1,203.30",67.86
600,23/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,3,0,"25,656.98","7,563.22","1,194.00",67.83
601,24/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,790.35","7,577.49","1,213.30",68.72
602,25/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"25,790.35","7,577.49","1,213.30",68.72
603,26/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,790.35","7,577.49","1,213.30",68.72
604,27/08/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,3,0,0,"26,049.64","7,577.49","1,216.00",68.87
605,28/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"26,064.02","7,617.22","1,207.40",68.53
606,29/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,1,0,1,0,"26,124.57","7,563.21","1,211.50",69.51
607,30/08/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,1,0,"25,986.92","7,516.03","1,205.00",70.25
608,31/08/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,0,0,"25,964.82","7,432.42","1,206.70",69.8
609,01/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,2,0,0,0,0,"25,964.82","7,432.42","1,206.70",69.8
610,02/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,1,0,0,0,0,"25,964.82","7,432.42","1,206.70",69.92
611,03/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,2,0,"25,964.82","7,504.60","1,206.70",70.12
612,04/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,5,0,0,0,0,"25,952.48","7,457.86","1,199.10",69.87
613,05/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,1,0,"25,974.99","7,383.28","1,201.30",68.72
614,06/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,1,0,0,1,0,"25,995.87","7,318.96","1,204.30",67.77
615,07/09/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,1,0,"25,916.54","7,277.70","1,200.40",67.75
616,08/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,1,0,"25,916.54","7,277.70","1,200.40",67.75
617,09/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,1,0,"25,916.54","7,277.70","1,200.40",67.75
618,10/09/2018,Dogecoin,DOGE,0.007,dogecoin/dogecoin,0,0,0,3,0,"25,857.07","7,279.30","1,199.80",67.54
619,11/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,4,0,"25,971.06","7,273.54","1,202.20",69.25
620,12/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,0,0,"25,998.92","7,313.36","1,210.90",70.37
621,13/09/2018,Dogecoin,DOGE,0.007,dogecoin/dogecoin,0,0,0,0,0,"26,145.99","7,281.57","1,208.20",68.59
622,14/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,154.67","7,304.04","1,201.10",68.99
623,15/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,1,0,0,0,"26,154.67","7,304.04","1,201.10",68.99
624,16/09/2018,Dogecoin,DOGE,0.007,dogecoin/dogecoin,0,0,0,1,0,"26,154.67","7,304.04","1,201.10",68.99
625,17/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,2,0,0,2,0,"26,062.12","7,302.10","1,205.80",68.91
626,18/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,0,0,"26,246.96","7,300.23","1,202.90",69.85
627,19/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,1,1,1,"26,405.76","7,331.12","1,202.20",71.12
628,20/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,2,1,6,1,0,"26,656.98","7,367.32","1,211.30",70.8
629,21/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,1,0,2,0,"26,743.50","7,490.23","1,201.30",70.78
630,22/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,743.50","7,490.23","1,201.30",70.78
631,23/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,1,"26,743.50","7,490.23","1,201.30",70.78
632,24/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,7,0,"26,562.05","7,458.41","1,204.40",72.08
633,25/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,492.21","7,507.56","1,205.10",72.28
634,26/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,1,0,0,"26,385.28","7,511.49","1,199.10",71.57
635,27/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,2,0,"26,439.93","7,545.44","1,182.30",72.12
636,28/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,4,3,0,"26,458.31","7,510.20","1,196.20",73.25
637,29/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,2,0,"26,458.31","7,510.20","1,196.20",73.25
638,30/09/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,1,0,"26,458.31","7,510.20","1,196.20",73.25
639,01/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,1,0,"26,651.21","7,495.67","1,191.70",75.3
640,02/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,773.94","7,474.55","1,207.00",75.23
641,03/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,1,1,1,"26,828.39","7,510.28","1,202.90",76.41
642,04/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,0,0,0,"26,627.48","7,418.34","1,201.60",74.33
643,05/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,2,1,0,"26,447.05","7,318.54","1,205.60",74.34
644,06/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,447.05","7,318.54","1,205.60",74.34
645,07/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,1,0,2,0,1,"26,447.05","7,318.54","1,205.60",74.34
646,08/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,2,0,1,"26,486.78","7,233.33","1,184.40",74.29
647,09/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,0,0,0,"26,430.57","7,237.59","1,191.50",74.96
648,10/10/2018,Dogecoin,DOGE,0.006,dogecoin/dogecoin,0,0,1,2,0,"25,598.74","7,145.74","1,193.40",73.17
649,11/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,2,0,1,"25,052.83","7,006.93","1,227.60",70.97
650,12/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,2,0,0,0,"25,339.99","6,995.91","1,222.00",71.34
651,13/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,1,3,0,1,"25,339.99","6,995.91","1,222.00",71.34
652,14/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,0,0,"25,339.99","6,995.91","1,222.00",71.34
653,15/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,1,2,0,0,0,"25,250.55","7,029.22","1,226.40",71.78
654,16/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,0,0,"25,798.42","7,059.40","1,231.00",71.92
655,17/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,1,0,1,1,0,"25,706.68","7,054.60","1,227.40",69.75
656,18/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,2,0,1,0,0,"25,379.45","7,026.99","1,230.10",68.65
657,19/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,2,0,1,1,0,"25,444.34","7,049.80","1,228.70",69.12
658,20/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,1,0,"25,444.34","7,049.80","1,228.70",69.12
659,21/10/2018,Dogecoin,DOGE,0.005,dogecoin/dogecoin,0,0,0,0,0,"25,444.34","7,049.80","1,228.70",69.12
660,22/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,0,0,"25,317.41","7,042.80","1,224.60",69.17
661,23/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,1,0,0,0,0,"25,191.43","6,955.21","1,236.80",66.43
662,24/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,0,0,"24,583.42","6,962.98","1,231.10",66.82
663,25/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"24,984.55","7,004.10","1,232.40",67.33
664,26/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,0,0,"24,688.31","6,939.56","1,235.80",67.59
665,27/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"24,688.31","6,939.56","1,235.80",67.59
666,28/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"24,688.31","6,939.56","1,235.80",67.59
667,29/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,0,0,"24,442.92","7,026.32","1,227.60",67.04
668,30/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"24,874.64","7,035.85","1,225.30",66.18
669,31/10/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,1,0,0,0,0,"25,115.76","7,128.10","1,215.00",65.31
670,01/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"25,380.74","7,114.66","1,238.60",63.69
671,02/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,1,0,"25,270.83","7,094.12","1,233.30",63.14
672,03/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,2,0,"25,270.83","7,094.12","1,233.30",63.14
673,04/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,2,0,1,"25,270.83","7,094.12","1,233.30",63.14
674,05/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,1,0,0,0,"25,461.70","7,103.84","1,232.30",63.1
675,06/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,0,0,0,3,0,"25,635.01","7,040.68","1,226.30",62.21
676,07/11/2018,Dogecoin,DOGE,0.004,dogecoin/dogecoin,1,0,0,0,0,"26,180.30","7,117.28","1,228.70",61.67
677,08/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"26,191.22","7,140.68","1,225.10",60.67
678,09/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,2,0,"25,989.30","7,105.34","1,208.60",60.19
679,10/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,2,1,2,1,"25,989.30","7,105.34","1,208.60",60.19
680,11/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,2,0,1,"25,989.30","7,105.34","1,208.60",60.19
681,12/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,1,0,"25,387.18","7,053.08","1,201.30",59.93
682,13/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,286.49","7,053.76","1,199.20",55.69
683,14/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,080.50","7,033.79","1,210.10",56.25
684,15/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,289.27","7,038.01","1,215.00",56.46
685,16/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,413.22","7,013.88","1,223.00",56.46
686,17/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,2,0,0,1,0,"25,413.22","7,013.88","1,223.00",56.46
687,18/11/2018,Dogecoin,DOGE,0.003,dogecoin/dogecoin,0,0,0,0,0,"25,413.22","7,013.88","1,223.00",56.46
688,19/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,017.44","7,000.89","1,225.30",56.76
689,20/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,465.64","6,947.92","1,221.20",53.43
690,21/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,464.69","7,050.23","1,225.80",54.63
691,22/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,464.69","6,960.32","1,225.80",54.02
692,23/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"24,285.95","6,952.86","1,223.20",50.42
693,24/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,2,0,"24,285.95","6,952.86","1,223.20",50.42
694,25/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,285.95","6,952.86","1,223.20",50.42
695,26/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,640.24","7,036.00","1,228.70",51.63
696,27/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,748.73","7,016.85","1,219.90",51.56
697,28/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,2,0,"25,366.43","7,004.52","1,229.80",50.29
698,29/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,338.84","7,038.95","1,230.40",51.45
699,30/11/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,538.46","6,980.24","1,226.00",50.93
700,01/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,2,0,"25,538.46","6,980.24","1,226.00",50.93
701,02/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,538.46","6,980.24","1,226.00",50.93
702,03/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,826.43","7,062.41","1,239.60",52.95
703,04/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,027.07","7,022.76","1,246.60",53.25
704,05/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"25,027.07","6,921.84","1,242.60",52.89
705,06/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,2,0,0,1,0,"24,947.67","6,704.05","1,243.60",51.49
706,07/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"24,388.95","6,778.11","1,252.60",52.61
707,08/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,1,0,0,0,0,"24,388.95","6,778.11","1,252.60",52.61
708,09/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,0,0,"24,388.95","6,778.11","1,252.60",52.61
709,10/12/2018,Dogecoin,DOGE,0.002,dogecoin/dogecoin,0,0,0,1,0,"24,423.26","6,721.54","1,249.40",51
